Velocity_mps,Angle_degrees,Initial_Height_m,Flight_Time_s,Max_Height_m,Distance_m
11.37,74.87,30.55,3.8538,36.6902,11.4369
79.72,6.9,29.05,3.5984,33.7251,284.7868
30.85,13.16,3.08,1.7839,5.5944,53.588
32.93,33.44,30.79,4.9641,47.5737,136.4079
23.84,41.67,19.26,4.1724,32.064,74.3027
29.16,43.92,35.11,5.4396,55.9626,114.2545
99.84,22.85,21.14,8.4162,97.7507,774.3326
10.23,68.38,7.7,2.5536,12.3099,9.6251
15.13,82.97,20.17,4.0714,31.6628,7.5392
60.36,46.18,6.7,9.0301,103.3706,377.3947
36.04,76.52,41.08,8.1703,103.6846,68.6398
59.53,21.3,13.81,4.9746,37.6435,275.9091
24.02,68.8,17.49,5.2454,43.0512,45.5627
76.9,38.61,8.01,9.9474,125.3768,597.7447
21.81,11.17,45.93,3.5209,46.8398,75.3362
80.77,47.85,34.42,12.7584,217.1859,691.5389
81.66,10.13,2.61,3.0998,13.1239,249.1837
89.27,66.23,11.04,16.79,351.226,604.133
27.23,21.42,1.51,2.1693,6.5504,54.99
42.16,49.51,46.37,7.7558,98.769,212.3161
97.4,29.5,15.45,10.0904,132.6956,855.3899
46.39,80.32,23.99,9.821,130.5745,76.6064
23.95,5.66,5.39,1.3164,5.6744,31.3741
10.2,59.67,12.95,2.7537,16.9005,14.1837
11.69,27.36,24.6,2.8531,26.0711,29.6218
78.47,72.82,16.3,15.4986,302.7587,359.2272
54.23,14.11,36.0,4.3735,44.9082,230.0192
30.79,74.09,32.31,6.9805,76.9983,58.918
88.31,27.37,43.16,9.2304,127.1709,723.8872
58.33,44.78,48.47,9.425,134.5113,390.229
74.36,43.27,6.32,10.5138,138.7283,569.2579
39.88,54.55,43.34,7.7617,97.1327,179.5288
79.36,41.9,49.22,11.6653,192.3859,689.0525
71.11,30.28,31.97,8.1133,97.4959,498.2262
20.89,47.29,8.17,3.593,20.1791,50.9108
57.63,5.66,36.22,3.3579,37.8665,192.5723
69.66,69.46,0.86,13.3122,217.7384,325.3634
24.87,72.49,18.86,5.5306,47.5311,41.3838
70.11,77.77,16.47,14.2056,255.7582,210.9796
11.75,76.86,20.07,3.5014,26.7432,9.3527
82.78,25.47,25.24,7.9083,89.8302,591.0241
82.59,32.54,40.41,9.8899,140.9966,688.5813
55.44,13.8,40.85,4.5332,49.7635,244.0661
35.36,68.32,12.87,7.0701,67.9002,92.3551
16.34,8.39,18.46,2.1982,18.7497,35.5342
85.91,41.79,23.21,12.0641,190.2658,772.7519
31.98,43.86,2.65,4.6342,27.6763,106.8586
71.96,58.81,38.46,13.1466,231.6023,489.9275
95.19,25.89,38.5,9.3164,126.5522,797.8207
35.97,61.43,15.51,6.8987,66.373,118.6715
72.86,75.44,12.69,14.5549,266.1601,266.5955
45.06,61.75,44.99,9.1003,125.2922,194.0892
55.17,27.55,1.67,5.267,34.8574,257.6308
48.44,61.09,41.9,9.5403,133.5437,223.4109
59.43,21.89,14.27,5.0889,39.2921,280.6283
78.01,20.56,37.37,6.7192,75.6244,490.7781
20.47,39.48,7.32,3.1302,15.9536,49.4562
38.57,47.1,5.36,5.9441,46.048,156.0647
11.69,83.8,8.11,2.9331,14.9939,3.7031
30.14,18.21,19.6,3.1777,24.1216,90.9792
35.52,79.39,18.3,7.6082,80.4253,49.758
93.14,36.63,15.55,11.6028,172.9503,867.2551
58.91,34.09,7.47,6.9508,63.0376,339.1073
98.12,41.56,2.45,13.3083,218.4095,977.0875
27.02,26.54,21.09,3.642,28.5192,88.037
53.04,20.91,0.67,3.8944,18.9343,192.9555
26.03,78.13,36.59,6.3653,69.6631,34.0808
77.5,79.77,31.38,15.9501,327.8531,219.5372
49.08,25.05,17.84,4.9687,39.8505,220.9256
41.18,73.33,25.44,8.6428,104.7595,102.0961
21.52,51.05,45.33,5.192,59.6059,70.2393
12.54,84.37,33.95,4.1944,41.8877,5.1601
12.49,42.36,1.09,1.8367,4.6997,16.9512
35.55,27.87,12.56,4.0244,26.6361,126.4731
67.62,83.95,46.52,14.3692,276.9824,102.4078
66.99,14.66,26.87,4.6377,41.5203,300.5652
48.24,19.38,3.28,3.457,16.3403,157.3165
62.12,77.64,25.67,12.7806,213.3399,169.9436
49.09,39.73,1.44,6.4425,51.6188,243.2263
28.05,12.16,5.17,1.7926,6.9493,49.1543
40.35,74.2,36.05,8.755,112.8807,96.1869
44.63,52.02,3.35,7.266,66.4248,199.5585
32.62,14.66,9.69,2.4798,13.1637,78.2576
34.96,52.6,23.59,6.4122,62.9032,136.1558
60.35,27.91,12.91,6.1848,53.5827,329.8374
35.09,11.14,47.67,3.8843,50.0127,133.7319
11.67,22.25,0.98,1.085,1.9752,11.7191
80.6,54.92,41.98,14.0562,263.7229,651.1169
78.63,73.16,42.12,15.8838,330.7942,361.8189
35.6,76.31,8.21,7.2816,69.1872,61.3504
33.24,68.71,7.29,6.5415,56.1807,78.9498
82.7,72.51,35.43,16.5182,352.5319,410.5533
37.05,22.29,9.87,3.4485,19.9354,118.2197
68.55,41.57,48.58,10.2404,154.0291,525.1828
48.11,9.97,8.5,2.4155,12.0361,114.4548
18.66,31.2,31.4,3.7006,36.1624,59.0656
57.88,5.8,21.94,2.7936,23.6838,160.8658
95.22,42.63,41.48,13.7621,253.4478,964.1371
85.36,60.32,23.07,15.4244,303.3898,651.9349
37.6,49.8,24.94,6.6227,66.977,160.7277
58.96,71.68,5.55,11.5095,165.2252,213.3002
50.0,78.34,21.21,10.3991,143.4264,105.0848
53.21,65.72,49.14,10.8149,169.0473,236.6273
44.47,48.55,35.1,7.7221,91.7262,227.3204
74.91,20.79,10.94,5.805,46.9729,406.5383
52.63,15.1,6.28,3.1958,15.8607,162.3876
91.07,41.39,35.41,12.8383,220.2059,877.1528
94.39,45.83,42.72,14.4075,276.3481,947.5809
23.69,73.91,49.53,6.255,75.9372,41.0679
15.0,14.49,26.76,2.7494,27.478,39.9292
22.05,83.04,30.2,5.5681,54.6171,14.8776
74.74,16.83,20.45,5.2117,44.3173,372.8384
11.15,78.92,3.73,2.5312,9.8325,5.4239
97.95,32.06,19.33,10.9595,157.1091,909.769
45.57,19.73,17.09,4.0061,29.1524,171.8407
66.94,19.98,25.38,5.589,52.045,351.6096
56.09,32.62,8.0,6.4185,54.5966,303.2267
16.44,51.7,39.31,4.4367,47.7939,45.2063
81.98,28.79,12.2,8.3472,91.6495,599.7172
83.83,40.78,29.95,11.6854,182.7538,741.766
77.01,75.52,33.67,15.6405,317.0419,301.1694
24.41,52.35,43.53,5.5417,62.568,82.6296
19.89,68.22,4.19,3.9802,21.5777,29.3741
31.25,15.28,43.49,3.9332,46.9469,118.5675
33.07,17.12,8.37,2.6328,13.2002,83.2088
67.09,61.94,27.24,12.5139,205.8897,394.9245
51.75,60.85,46.74,10.1528,150.8508,255.9247
74.68,19.94,38.14,6.4062,71.2005,449.7342
62.95,77.3,29.33,12.9805,221.5408,179.6413
56.48,84.3,19.58,11.7962,180.5649,66.1717
43.09,12.35,33.11,3.7022,37.4392,155.8362
75.37,78.79,43.07,15.6344,321.6605,229.0807
56.96,39.75,35.42,8.296,103.0344,363.3086
97.78,7.73,34.71,4.3196,43.5261,418.5324
66.79,12.83,24.52,4.2109,35.7314,274.2242
20.82,49.54,6.11,3.5778,18.9,48.3377
21.46,17.22,41.08,3.6132,43.1371,74.0636
35.42,18.77,5.5,2.7337,12.1205,91.6782
87.21,10.0,14.52,3.8553,26.2089,331.1128
54.86,64.8,19.54,10.4995,145.1267,245.25
51.32,26.93,43.48,6.1743,71.0148,282.5044
91.49,16.62,31.16,6.3374,66.062,555.5859
65.15,49.12,3.03,10.1037,126.7009,430.8134
73.75,56.63,46.72,13.2744,240.0679,538.4855
36.82,63.09,23.45,7.3447,78.3945,122.3948
88.9,73.45,30.93,17.7292,401.0594,448.9626
93.39,21.07,35.32,7.7715,92.7739,677.2561
69.41,63.65,46.97,13.3954,244.1476,412.6836
47.51,26.88,39.68,5.7791,63.1972,244.8998
99.61,54.81,1.58,16.6159,339.3429,953.8227
94.57,73.97,3.37,18.5677,424.446,484.8884
40.97,76.57,2.17,8.1784,83.1075,77.8222
39.02,20.4,48.26,4.8159,57.6889,176.1307
52.01,30.78,8.8,5.7389,44.9059,256.4358
64.88,20.05,7.98,4.869,33.1977,296.7552
82.43,63.37,47.45,15.6411,324.1879,577.8975
40.44,71.34,19.97,8.3017,94.7906,107.4144
57.39,15.1,41.21,4.7988,52.6021,265.8942
39.57,48.24,39.49,7.1446,83.8961,188.2894
27.26,19.48,36.83,3.8193,41.042,98.1544
88.5,41.18,1.12,11.8991,174.1823,792.5879
71.42,16.02,39.22,5.478,59.0204,376.0452
86.75,28.23,23.76,8.9094,109.5792,680.9597
43.19,31.96,43.95,6.124,70.5889,224.4028
41.52,21.96,33.98,4.654,46.2675,179.214
85.89,41.12,20.39,11.866,183.0049,767.7758
43.59,79.3,27.88,9.3408,121.386,75.597
99.11,33.38,1.26,11.1401,152.8115,921.9637
64.34,75.15,24.0,13.0539,221.1318,215.2544
82.96,26.02,21.26,7.9639,88.7662,593.7187
81.36,81.57,21.25,16.6679,351.3818,198.8057
35.62,22.06,33.15,4.2994,42.2719,141.9331
97.97,5.97,44.4,4.2216,49.692,411.347
49.33,77.52,19.82,10.215,138.057,108.8935
16.37,77.31,48.33,5.164,61.3292,18.5702
66.94,12.13,16.94,3.7811,27.0244,247.4558
65.15,68.41,17.08,12.6263,204.1254,302.687
27.58,7.57,43.53,3.3723,44.2028,92.1974
13.41,74.11,9.7,3.2399,18.1785,11.8954
57.25,54.75,43.96,10.3939,155.3676,343.4307
85.12,49.62,32.64,13.705,246.9319,755.7668
22.23,83.71,7.49,4.8215,32.3749,11.7429
58.62,14.05,17.15,3.8173,27.4723,217.0759
56.28,20.22,19.62,4.7992,38.9051,253.4534
84.71,47.84,36.69,13.3617,237.6581,759.7146
24.84,72.09,31.03,5.8924,59.5047,45.0112
12.81,83.9,27.11,3.9841,35.3793,5.4233
65.92,6.29,26.9,3.191,29.5586,209.0844
56.6,84.52,32.24,12.0328,194.0312,65.0397
73.9,81.62,21.51,15.194,293.9471,163.6396
31.02,50.84,19.42,5.6095,48.9063,109.8832
75.75,57.47,16.64,13.276,224.5306,540.7831
22.73,79.76,41.64,5.9799,67.1408,24.1633
55.58,56.16,31.49,10.0505,140.112,311.0745
42.57,26.47,36.98,5.2929,55.3306,201.6981
99.76,10.31,9.47,4.1098,25.7178,403.3738
98.36,18.1,14.74,6.6799,62.3343,624.5221
12.08,54.29,13.16,2.9189,18.0637,20.5808
36.51,56.4,3.31,6.3068,50.4438,127.4246
55.18,24.57,6.13,4.9311,32.9614,247.4607
94.15,29.18,41.82,10.1948,149.2162,838.0293
58.18,75.87,32.58,12.0536,194.8219,171.1981
75.99,65.7,18.41,14.3808,262.8853,449.7017
18.49,80.58,6.66,4.0537,23.6183,12.2676
68.36,32.98,47.81,8.706,118.3858,499.2413
27.49,8.06,0.9,0.9742,1.6572,26.5162
18.45,81.14,26.51,4.8345,43.4482,13.7381
46.13,17.66,4.79,3.1619,14.7718,138.9846
56.06,64.27,35.79,10.9616,165.7806,266.7766
30.96,80.94,44.28,7.4456,91.9229,36.299
18.26,38.83,39.56,4.2375,46.2412,60.2772
33.19,59.7,15.14,6.3299,56.9938,105.9959
38.74,5.6,11.36,1.9552,12.0884,75.383
14.2,28.9,3.55,1.801,5.9504,22.3893
85.66,14.98,33.59,5.7128,58.5772,472.7281
52.08,78.32,24.87,10.8646,157.4472,114.5494
66.68,52.04,10.43,10.9131,151.3037,447.6075
58.34,71.31,17.91,11.582,173.5703,216.5245
47.39,58.36,11.65,8.5048,94.6163,211.4282
35.48,17.2,46.57,4.3311,52.1804,146.7952
87.7,74.13,1.66,17.2179,364.3588,412.9207
98.15,83.1,47.55,20.3418,531.4636,239.8589
63.23,69.8,12.42,12.3038,191.8973,268.6314
26.92,78.54,35.46,6.4924,70.938,34.725
88.73,40.65,15.25,12.0425,185.5389,810.6978
65.11,62.87,18.15,12.119,189.2899,359.8237
11.83,82.49,44.46,4.435,51.4711,6.8573
39.23,59.31,36.9,7.8376,94.9063,156.93
13.41,55.07,15.01,3.1982,21.1707,24.5565
15.88,14.79,49.44,3.6148,50.2776,55.5011
27.9,53.07,8.18,4.8881,33.5316,81.9412
63.92,65.85,24.49,12.2971,197.8779,321.5863
20.88,75.66,48.63,5.826,69.4878,30.1289
14.59,15.37,12.4,2.0323,13.1622,28.5908
20.27,8.79,23.88,2.5447,24.369,50.9753
67.14,83.22,9.04,13.7266,235.5921,108.8021
53.18,84.63,18.52,11.1335,161.4019,55.411
35.5,19.65,45.82,4.5066,53.0835,150.6675
52.64,40.17,13.33,7.2952,72.0965,293.4422
85.59,58.28,27.08,15.2061,297.2431,684.2826
12.53,49.0,40.06,3.98,44.6179,32.7173
30.63,12.52,10.88,2.3128,13.1272,69.1565
99.21,79.19,46.55,20.3341,530.5663,378.3588
86.95,16.8,36.51,6.3043,68.7008,524.7632
23.75,22.66,39.31,3.9134,43.5772,85.7687
12.55,47.34,39.19,3.9199,43.5313,33.3366
17.37,73.04,1.94,3.5003,16.0095,17.7357
65.45,52.58,35.98,11.2495,173.6955,447.4027
68.39,27.27,20.31,6.9815,70.3557,424.398
88.13,77.97,1.96,17.5955,380.6297,323.201
30.16,21.2,34.56,3.9896,40.6229,112.1831
37.71,26.43,36.05,4.9168,50.4094,166.033
50.24,78.09,34.76,10.6853,157.928,110.7882
28.48,60.8,35.74,6.2368,67.2415,86.6556
67.71,56.11,48.45,12.2645,209.4691,463.0476
80.22,28.64,5.53,7.9802,80.8811,561.8457
27.65,13.71,34.75,3.4123,36.9389,91.6619
46.0,25.22,19.71,4.8283,39.2908,200.9307
50.2,7.51,32.39,3.3241,34.5841,165.4384
56.63,7.19,3.29,1.8146,5.8505,101.9527
72.36,23.66,28.99,6.7906,71.9688,450.0649
97.01,12.29,2.18,4.3129,23.9131,408.806
44.45,44.06,35.72,7.2996,84.4199,233.166
51.87,48.72,21.42,8.463,98.8635,289.6096
88.1,30.86,17.69,9.5892,121.7753,725.2032
15.39,84.7,48.44,5.0715,60.409,7.2096
77.9,10.92,24.26,4.1892,35.3597,320.4296
27.25,24.41,35.3,4.0659,41.7638,100.8919
41.3,26.19,10.99,4.2441,27.9242,157.2861
10.97,52.84,11.53,2.6646,15.4256,17.6566
50.11,18.72,19.29,4.2124,32.4728,199.9167
21.85,44.12,45.8,4.9772,57.5931,78.0711
85.09,6.4,9.64,2.6698,14.2253,225.7575
97.52,36.89,33.29,12.4785,207.9515,973.2664
70.41,37.73,30.84,9.4496,125.4613,526.2246
99.7,80.32,6.97,20.1075,499.2766,337.0839
13.56,6.37,7.81,1.4245,7.9254,19.197
13.42,60.39,40.04,4.2841,46.9783,28.4067
18.77,18.19,27.15,3.0246,28.8999,53.9347
84.93,45.7,10.19,12.5576,198.5013,744.8718
37.58,42.97,33.29,6.2996,66.7321,173.2244
89.09,30.74,16.63,9.6358,122.3224,737.837
92.37,52.93,12.81,15.1977,289.6695,846.204
55.33,59.82,0.44,9.7605,117.041,271.4922
67.98,77.41,25.47,13.8997,249.8183,205.963
93.1,71.66,40.77,18.4666,438.8051,540.968
65.48,5.66,45.65,3.7792,47.7757,246.2556
13.83,19.63,44.37,3.5183,45.4702,45.8302
81.67,46.38,44.11,12.7586,222.2743,718.8434
52.75,5.61,8.82,1.966,10.1753,103.2098
17.37,30.22,16.98,2.9542,20.8758,44.3408
55.07,25.5,29.51,5.8601,58.1584,291.2784
48.09,59.99,12.61,8.7826,100.9962,211.2415
49.15,51.64,30.34,8.5783,106.0443,261.6597
90.7,46.16,44.91,13.9918,263.0421,879.0079
14.47,12.03,19.33,2.3163,19.7936,32.7808
17.92,39.82,10.38,3.0365,17.092,41.7933
46.35,75.55,14.84,9.4701,117.5185,109.5307
57.21,9.0,10.29,2.6241,14.3723,148.2765
95.71,64.93,26.47,17.9747,409.5341,728.9593
29.65,75.8,2.41,5.9428,44.5211,43.2241
43.12,78.98,37.25,9.4339,128.5546,77.7585
62.46,47.44,14.49,9.6845,122.3679,409.1272
11.49,27.84,17.23,2.4994,18.6975,25.3941
59.53,53.3,43.75,10.5743,159.8624,376.1979
91.65,48.65,44.24,14.6426,285.4997,886.5979
44.36,65.76,47.5,9.289,130.8903,169.1753
86.42,43.43,16.88,12.3901,196.7813,777.5963
84.22,31.18,3.97,8.9797,100.8726,647.0233
49.61,84.98,42.95,10.8802,167.4305,47.2315
12.62,34.3,35.2,3.5002,37.7778,36.4908
83.65,75.08,4.96,16.5402,337.9602,356.2325
17.26,19.23,31.33,3.1724,32.9771,51.7005
72.91,36.05,38.31,9.5642,132.1428,563.7905
85.27,72.81,1.48,16.6259,339.7008,418.9861
90.21,77.42,45.05,18.4478,440.1469,362.4618
47.97,28.96,2.76,4.8514,30.2572,203.6217
44.85,41.63,19.88,6.681,65.1257,223.9682
71.83,45.08,31.51,10.9558,163.3642,555.6838
83.78,13.57,20.24,4.8572,39.9352,395.5762
83.41,57.09,35.46,14.7658,285.382,669.1625
63.42,37.65,37.03,8.7597,113.5197,439.8528
25.61,79.2,37.69,6.3406,69.945,30.4275
46.94,77.47,40.38,10.1528,147.3961,103.3928
95.74,82.68,47.66,19.8493,507.2598,242.128
29.5,48.99,14.93,5.1315,40.1865,99.3337
45.18,73.94,18.33,9.2553,114.4061,115.6799
78.13,7.04,29.83,3.6284,34.5036,281.3496
39.36,40.32,35.11,6.3241,68.1694,189.7846
71.87,61.59,31.59,13.3695,235.2626,457.1586
92.83,16.75,45.4,6.8129,81.88,605.6079
26.42,60.15,4.7,4.8686,31.4631,64.0224
87.93,52.44,18.27,14.4681,265.9037,775.5106
81.01,48.28,22.15,12.6835,208.4996,683.7855
96.8,37.72,23.81,12.4634,202.572,954.3197
81.24,67.87,16.95,15.5646,305.6014,476.3369
92.72,52.63,7.84,15.1286,284.5914,851.397
73.2,30.04,15.76,7.8786,84.2004,499.2471
69.17,5.07,31.65,3.2386,33.5545,223.1375
79.88,58.54,34.59,14.3819,271.2255,599.576
48.3,74.42,26.69,10.0279,137.0163,130.0878
51.78,27.89,16.38,5.5408,46.282,253.5781
34.99,75.03,7.85,7.1163,66.0869,64.3198
44.9,76.12,29.4,9.5165,126.2397,102.5025
97.14,12.89,14.72,5.0162,38.6542,474.9944
68.74,6.72,19.14,2.9588,22.4378,201.9906
52.82,32.29,45.96,7.0767,86.5401,315.9864
46.93,34.57,38.53,6.6162,74.671,255.6747
68.39,65.08,1.77,12.6733,197.8359,365.1975
40.74,79.01,4.32,8.2601,85.8403,64.1527
79.19,50.53,41.44,13.1076,231.9108,659.8239
93.82,72.24,48.01,18.7382,454.9012,536.2491
37.39,32.88,17.44,4.8686,38.4401,152.8763
89.43,28.79,7.53,8.9522,102.0757,701.6343
53.65,44.14,21.71,8.1597,92.8601,314.1599
74.5,21.05,1.76,5.5205,38.2559,383.8316
86.46,38.46,43.32,11.7171,190.7099,793.2695
61.14,74.09,10.79,12.1681,186.9978,203.9389
98.8,26.23,3.82,8.9892,101.0077,796.6793
28.24,17.73,5.26,2.2335,9.0296,60.0782
61.9,61.94,46.97,11.9385,199.0485,347.6194
37.43,69.7,32.83,7.9943,95.6421,103.8124
97.31,23.25,43.17,8.8282,118.375,789.3079
91.02,11.0,43.85,5.2452,59.2235,468.6466
33.78,71.07,43.59,7.6726,95.6285,84.0814
41.99,53.72,27.7,7.6402,86.0994,189.8347
67.7,34.37,47.82,8.8887,122.2692,496.7024
82.32,71.73,23.37,16.2304,334.8167,418.8568
80.09,62.57,10.15,14.6339,267.7032,539.9123
63.18,66.89,36.44,12.4441,208.5486,308.5888
73.54,41.7,38.42,10.7054,160.401,587.8097
48.17,37.4,13.17,6.3853,56.7984,244.346
47.29,78.01,32.42,10.0862,141.4838,99.0875
63.45,71.47,32.2,12.7789,216.6697,257.6799
71.86,22.88,22.46,6.4104,62.2463,424.4078
80.46,14.33,3.86,4.2454,24.0731,330.9569
19.7,20.54,11.82,2.4093,14.255,44.4459
72.15,18.71,6.56,4.9867,33.8613,340.777
93.45,83.73,47.38,19.435,487.173,198.3543
56.76,6.28,22.05,2.8456,24.0148,160.547
26.4,71.02,16.0,5.6654,47.7653,48.6447
89.07,38.84,13.11,11.6184,172.149,806.0457
28.09,81.9,8.39,5.9568,47.8081,23.5765
16.09,74.91,15.44,3.9618,27.7408,16.5952
11.72,42.96,2.62,1.9083,5.8714,16.3676
22.87,34.66,17.77,3.6454,26.392,68.5755
35.82,34.67,40.81,5.6316,61.9715,165.9062
83.71,78.81,17.43,16.9514,361.1335,275.3759
86.4,65.77,4.88,16.1246,321.2738,571.7559
51.32,47.59,23.49,8.3019,96.6686,287.3438
65.76,79.97,36.64,13.7453,250.361,157.4251
55.31,17.86,23.26,4.5098,37.9261,237.4164
11.49,12.77,2.11,0.964,2.4388,10.8024
90.28,29.96,3.99,9.2794,107.5932,725.8
15.34,5.61,26.02,2.4611,26.1346,37.5724
36.23,68.36,17.77,7.3581,75.5735,98.3091
82.18,64.09,40.08,15.5942,318.5752,559.9764
47.58,82.79,45.2,10.5011,158.7676,62.7083
52.09,16.73,42.72,4.852,54.1798,242.0426
39.3,78.87,1.27,7.8943,77.0568,59.8886
95.03,59.36,42.78,17.177,383.5094,831.9044
84.4,40.02,9.11,11.2304,159.245,725.8793
97.92,9.22,28.39,4.4882,40.9361,433.8066
92.82,56.67,37.02,16.2747,343.5674,830.0245
51.44,39.01,2.9,6.6896,56.336,267.3882
78.82,14.32,27.26,5.0706,46.631,387.2469
64.0,75.36,28.1,13.0628,223.5306,211.2996
62.66,63.29,18.67,11.7359,178.357,330.531
16.81,74.94,30.09,4.6334,43.5201,20.2375
64.24,65.53,47.29,12.6808,221.5369,337.427
29.13,75.35,39.34,6.907,79.8231,50.8865
68.85,31.91,23.4,8.0148,90.9058,468.4278
17.06,63.03,13.86,3.8364,25.6429,29.6827
44.87,38.83,2.25,5.8147,42.5927,203.248
27.16,54.88,28.15,5.5611,53.3043,86.8916
93.42,78.76,25.75,18.9575,453.6662,345.2037
20.72,73.31,27.99,5.1536,48.0669,30.6672
10.66,49.25,10.64,2.5105,13.964,17.4691
64.3,52.5,1.32,10.4259,133.9544,408.1048
76.44,35.4,21.18,9.4829,121.1158,590.864
80.81,71.63,33.5,16.0607,333.2791,409.025
13.52,63.57,6.62,2.9291,14.0908,17.6268
11.13,18.17,10.89,1.8853,11.504,19.9371
94.79,63.69,12.67,17.4711,380.6621,734.0229
71.59,50.06,6.91,11.315,160.4693,520.0341
31.66,30.99,25.31,4.4762,38.8541,121.4875
33.22,44.22,38.35,6.0218,65.7079,143.3651
45.32,77.83,3.01,9.0993,103.0417,86.9351
72.59,64.31,48.61,14.0421,266.7078,441.8753
90.29,71.14,25.09,17.7083,397.1803,516.8497
42.77,71.85,44.93,9.2736,129.118,123.5531
86.37,55.44,33.0,14.9512,290.8626,732.5343
93.37,21.69,5.06,7.179,65.7537,622.8438
16.49,20.99,27.63,3.0507,29.4083,46.9679
98.01,12.79,5.51,4.6643,29.5045,445.8053
88.17,81.0,31.43,18.1081,417.9594,249.7619
90.25,53.61,4.56,14.8741,273.5799,796.4095
20.29,49.71,43.12,4.9362,55.3286,64.7662
53.52,42.87,4.14,7.5354,71.7143,295.5743
85.27,47.22,27.85,13.19,227.4895,763.8872
51.56,68.49,29.44,10.359,146.7197,195.8387
69.03,82.48,46.39,14.6001,285.1018,131.8989
99.81,12.97,24.34,5.4736,49.9172,532.3821
89.8,17.49,32.41,6.5162,69.5341,558.1027
29.67,77.14,10.05,6.2263,52.6953,41.1162
44.44,70.02,5.95,8.655,94.856,131.4244
53.02,59.44,44.43,10.1963,150.6692,274.8668
99.35,71.07,18.06,19.3497,468.1937,623.6487
33.07,51.96,31.65,6.3294,66.2248,128.9812
48.43,37.52,5.18,6.1842,49.5224,237.5463
62.43,5.8,6.73,1.9794,8.7587,122.9413
14.31,80.69,25.58,4.139,35.744,9.5818
58.33,13.81,28.35,4.2111,38.231,238.5328
27.93,72.74,9.41,5.7702,45.6694,47.818
77.38,6.31,5.4,2.228,9.0865,171.3582
73.27,28.75,23.18,7.7915,86.4828,500.5086
59.06,23.01,25.15,5.6191,52.3145,305.4598
58.42,17.22,19.85,4.4378,35.0951,247.6351
55.36,53.44,40.75,9.9044,141.5306,326.6072
89.77,78.69,24.54,18.2209,419.4789,320.7871
84.08,28.12,41.42,9.0158,121.462,668.5702
75.9,47.68,47.55,12.2338,208.0736,625.1624
12.72,72.05,36.49,4.227,43.9533,16.5704
37.62,13.71,0.89,1.9127,4.9419,69.9056
46.11,44.11,46.08,7.7547,98.5798,256.7364
37.03,71.45,30.91,7.9499,93.7256,93.6533
39.3,44.03,46.58,6.9376,84.6076,196.0271
56.92,6.74,35.87,3.4696,38.1446,196.1248
40.78,37.38,39.27,6.3152,70.5102,204.6432
42.85,72.15,5.38,8.4453,90.1712,110.926
58.32,38.91,33.52,8.2922,101.9099,376.3062
64.38,31.58,4.79,7.0129,62.7261,384.6292
67.57,46.38,5.59,10.0857,127.546,470.1416
73.47,6.04,24.2,3.1449,27.2461,229.7731
75.19,39.91,38.51,10.5773,157.1217,610.0429
15.0,61.42,28.93,4.1178,37.7734,29.5484
49.36,80.17,26.13,10.4264,146.6904,87.8634
96.61,80.04,38.18,19.7927,499.662,330.7306
95.93,6.18,19.2,3.2938,24.6357,314.138
41.59,48.51,29.69,7.193,79.1581,198.1882
86.14,72.42,16.95,16.9454,360.6396,440.8766
60.78,42.5,43.2,9.3168,129.1388,417.5018
87.88,9.92,6.74,3.4812,18.4219,301.354
94.23,66.74,4.25,17.6985,386.2364,658.5935
97.72,43.53,49.5,14.4211,280.372,1021.7112
57.35,17.15,29.96,4.7371,44.5361,259.593
80.51,67.63,15.66,15.3861,298.1773,471.4455
16.45,6.67,6.59,1.3701,6.7761,22.3856
86.13,61.61,35.5,15.9029,328.1242,651.2602
56.84,8.99,5.3,2.2839,9.3208,128.2222
51.45,37.22,32.84,7.2662,82.2035,297.7006
64.75,20.18,35.76,5.8089,61.1899,353.0372
57.31,55.36,3.72,9.6911,117.0348,315.6978
93.66,81.72,1.68,18.9139,439.5122,255.1116
44.35,17.6,24.16,3.9736,33.3257,167.98
28.67,41.76,36.68,5.303,55.2632,113.4107
18.88,20.59,42.59,3.7002,44.837,65.3972
11.97,46.53,0.51,1.8279,4.3563,15.0529
71.75,60.39,12.31,12.912,210.642,457.7461
52.34,12.65,30.88,3.9362,37.5763,201.0198
27.82,5.26,44.23,3.2741,44.5615,90.7019
72.72,35.61,8.55,8.8299,99.9297,522.0352
41.75,12.54,0.06,1.8547,4.2481,75.5865
73.45,29.6,21.95,7.9588,89.0367,508.284
91.59,67.73,7.34,17.3661,373.4941,602.7776
21.54,32.98,26.15,3.7952,33.1572,68.5757
47.12,24.2,12.69,4.5114,31.7059,193.8959
76.72,70.83,5.52,14.8496,273.1696,374.1017
10.64,79.38,12.06,2.9621,17.6341,5.8084
27.56,68.88,42.62,6.5649,76.307,65.1927
69.05,27.36,30.66,7.3233,81.9875,449.1074
15.15,29.4,45.46,3.8955,48.2792,51.4163
26.63,52.51,18.35,5.0488,41.1058,81.8291
57.01,51.61,3.76,9.1934,105.529,325.4816
59.12,56.73,28.73,10.6285,153.262,344.7073
91.53,44.36,28.78,13.482,237.5108,882.2672
36.12,44.16,39.48,6.3898,71.7533,165.575
89.85,78.8,6.14,18.0386,402.0856,314.8089
87.91,76.66,30.96,17.7937,403.8831,360.9166
32.36,64.71,31.68,6.901,75.3121,95.4008
34.4,70.55,27.02,7.3613,80.6464,84.3211
35.49,81.92,35.6,8.0637,98.5285,40.2243
